,subject_uuid,subject_nickname,subject_birth_date,sex,subject_strain,subject_line,session_date,avg_weight,total_water
295,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-01,21.239999771118164,2.9620203730408794
296,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-19,23.639999389648438,2.9620203730408794
297,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-21,19.65999984741211,2.9620203730408794
298,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-10,22.84000015258789,2.9620203730408794
299,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-02,21.06999969482422,2.9620203730408794
300,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-22,24.190000534057617,2.9620203730408794
301,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-24,20.649999618530273,2.9620203730408794
302,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-11,23.600000381469727,2.9620203730408794
303,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-03,21.15999984741211,2.9620203730408794
304,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-23,24.329999923706055,2.9620203730408794
305,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-25,20.389999389648438,2.9620203730408794
306,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-12,22.770000457763672,2.9620203730408794
307,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-17,18.030000686645508,2.9620203730408794
308,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-04,21.18000030517578,2.9620203730408794
309,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-26,19.8799991607666,2.9620203730408794
310,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-15,23.479999542236328,2.9620203730408794
311,76f99b7a-94e6-41d4-8e2d-6bdd7b1478c3,ZM_335,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-18,18.020000457763672,2.9620203730408794
312,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-15,28.3700008392334,2.642857142857143
313,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-18,26.040000915527344,2.642857142857143
314,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-05,27.299999237060547,2.642857142857143
315,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-27,26.719999313354492,2.642857142857143
316,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-17,28.6299991607666,2.642857142857143
317,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-19,26.540000915527344,2.642857142857143
318,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-08,27.079999923706055,2.642857142857143
319,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-28,26.84000015258789,2.642857142857143
320,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-18,29.100000381469727,2.642857142857143
321,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-20,25.979999542236328,2.642857142857143
322,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-09,27.6200008392334,2.642857142857143
323,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-01,27.40999984741211,2.642857142857143
324,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-19,29.0,2.642857142857143
325,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-21,26.649999618530273,2.642857142857143
326,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-10,26.600000381469727,2.642857142857143
327,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-02,27.280000686645508,2.642857142857143
328,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-22,29.1299991607666,2.642857142857143
329,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-24,26.40999984741211,2.642857142857143
330,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-11,27.360000610351562,2.642857142857143
331,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-03,27.290000915527344,2.642857142857143
332,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-23,29.1299991607666,2.642857142857143
333,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-25,25.649999618530273,2.642857142857143
334,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-12,27.579999923706055,2.642857142857143
335,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-17,26.139999389648438,2.642857142857143
336,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-10-04,26.81999969482422,2.642857142857143
337,99758296-c09d-48e5-bbfd-dd372322c724,ZM_205,2018-07-23,M,C57BL/6J,Thy1-GCaMP6s,2018-09-26,26.530000686645508,2.642857142857143
338,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-26,20.850000381469727,0.6800000190734863
339,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-15,23.5,0.6800000190734863
340,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-18,21.31999969482422,0.6800000190734863
341,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-05,22.06999969482422,0.6800000190734863
342,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-27,20.829999923706055,0.6800000190734863
343,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-17,23.719999313354492,0.6800000190734863
344,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-19,21.68000030517578,0.6800000190734863
345,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-08,22.149999618530273,0.6800000190734863
346,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-28,20.829999923706055,0.6800000190734863
347,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-18,24.100000381469727,0.6800000190734863
348,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-20,21.780000686645508,0.6800000190734863
349,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-09,22.450000762939453,0.6800000190734863
350,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-01,21.200000762939453,0.6800000190734863
351,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-19,24.56999969482422,0.6800000190734863
352,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-21,22.399999618530273,0.6800000190734863
353,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-10,22.579999923706055,0.6800000190734863
354,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-02,21.239999771118164,0.6800000190734863
355,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-22,24.829999923706055,0.6800000190734863
356,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-24,22.399999618530273,0.6800000190734863
357,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-11,22.950000762939453,0.6800000190734863
358,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-03,21.600000381469727,0.6800000190734863
359,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-23,24.860000610351562,0.6800000190734863
360,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-25,21.200000762939453,0.6800000190734863
361,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-12,23.040000915527344,0.6800000190734863
362,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-17,21.709999084472656,0.6800000190734863
363,ae348d98-4f39-49e5-8c54-82588552d938,ZM_337,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-04,21.3700008392334,0.6800000190734863
364,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-17,20.149999618530273,0.901500004529953
365,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-04,19.020000457763672,0.901500004529953
366,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-26,18.649999618530273,0.901500004529953
367,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-15,20.079999923706055,0.901500004529953
368,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-18,20.34000015258789,0.901500004529953
369,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-05,19.809999465942383,0.901500004529953
370,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-27,18.520000457763672,0.901500004529953
371,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-17,20.25,0.901500004529953
372,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-19,20.479999542236328,0.901500004529953
373,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-08,19.520000457763672,0.901500004529953
374,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-28,18.56999969482422,0.901500004529953
375,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-18,20.280000686645508,0.901500004529953
376,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-20,19.969999313354492,0.901500004529953
377,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-09,19.799999237060547,0.901500004529953
378,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-01,18.770000457763672,0.901500004529953
379,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-19,20.6200008392334,0.901500004529953
380,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-21,20.030000686645508,0.901500004529953
381,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-10,19.600000381469727,0.901500004529953
382,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-02,18.81999969482422,0.901500004529953
383,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-22,20.670000076293945,0.901500004529953
384,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-24,20.149999618530273,0.901500004529953
385,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-11,20.079999923706055,0.901500004529953
386,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-03,19.1200008392334,0.901500004529953
387,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-23,20.399999618530273,0.901500004529953
388,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-09-25,18.780000686645508,0.901500004529953
389,b00ab20e-27fd-4cf5-93a6-f7b852370c86,ZM_203,2018-07-22,F,C57BL/6J,Thy1-GCaMP6s,2018-10-12,20.170000076293945,0.901500004529953
390,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-25,18.950000762939453,0.8665000021457672
391,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-12,19.799999237060547,0.8665000021457672
392,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-17,19.420000076293945,0.8665000021457672
393,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-04,18.540000915527344,0.8665000021457672
394,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-26,18.350000381469727,0.8665000021457672
395,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-15,19.809999465942383,0.8665000021457672
396,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-18,19.219999313354492,0.8665000021457672
397,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-05,19.229999542236328,0.8665000021457672
398,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-27,18.139999389648438,0.8665000021457672
399,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-17,19.780000686645508,0.8665000021457672
400,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-19,19.860000610351562,0.8665000021457672
401,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-08,19.229999542236328,0.8665000021457672
402,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-28,17.989999771118164,0.8665000021457672
403,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-18,20.09000015258789,0.8665000021457672
404,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-20,19.950000762939453,0.8665000021457672
405,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-09,19.299999237060547,0.8665000021457672
406,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-01,18.459999084472656,0.8665000021457672
407,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-19,20.100000381469727,0.8665000021457672
408,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-21,20.09000015258789,0.8665000021457672
409,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-10,19.200000762939453,0.8665000021457672
410,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-02,18.75,0.8665000021457672
411,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-22,20.479999542236328,0.8665000021457672
412,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-09-24,20.25,0.8665000021457672
413,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-11,19.530000686645508,0.8665000021457672
414,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-03,18.920000076293945,0.8665000021457672
415,c600bc40-2f6f-449f-99be-562f6fbe331e,ZM_210,2018-07-23,F,C57BL/6J,Thy1-GCaMP6s,2018-10-23,20.40999984741211,0.8665000021457672
416,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-03,19.479999542236328,0.8879999935626983
417,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-23,20.809999465942383,0.8879999935626983
418,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-25,19.350000381469727,0.8879999935626983
419,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-12,19.700000762939453,0.8879999935626983
420,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-17,19.68000030517578,0.8879999935626983
421,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-04,19.309999465942383,0.8879999935626983
422,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-26,19.239999771118164,0.8879999935626983
423,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-15,19.790000915527344,0.8879999935626983
424,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-18,19.739999771118164,0.8879999935626983
425,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-05,19.31999969482422,0.8879999935626983
426,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-27,19.219999313354492,0.8879999935626983
427,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-17,20.170000076293945,0.8879999935626983
428,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-19,19.829999923706055,0.8879999935626983
429,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-08,19.149999618530273,0.8879999935626983
430,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-28,19.09000015258789,0.8879999935626983
431,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-18,20.579999923706055,0.8879999935626983
432,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-20,19.969999313354492,0.8879999935626983
433,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-09,19.309999465942383,0.8879999935626983
434,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-01,19.030000686645508,0.8879999935626983
435,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-19,20.809999465942383,0.8879999935626983
436,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-21,20.8799991607666,0.8879999935626983
437,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-10,19.469999313354492,0.8879999935626983
438,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-02,19.049999237060547,0.8879999935626983
439,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-22,20.719999313354492,0.8879999935626983
440,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-09-24,20.31999969482422,0.8879999935626983
441,f8f2ec95-bc15-4c72-bf93-74185cbd049f,ZM_338,2018-08-08,M,C57BL/6J,Thy1-GCaMP6s,2018-10-11,19.719999313354492,0.8879999935626983
